,Sale_id,Sale_date,Country,Region,City,Product_name,Category,Storage,Color,Is_5g,Unit_price_usd,Discount_pct,Units_sold,Discounted_price_usd,Fx_rate_to_usd,Revenue_local_currency,Sales_channel,Payment_method,Customer_segment,Customer_age_group,Previous_device_os,Customer_rating,Return_status,Revenue_before_discount,Revenue_after_discount,Total_price_product,Price_range,Integer_part,Revenue_usd_currency
7534,SAMS-00007535,09-11-2022,Netherlands,Europe,Amsterdam,Samsung Wireless Charger Pad,Accessories,Nil,Navy,No,52.69,20,4,42.15,0.92,155.11,Online (Samsung.com),BNPL (Buy Now Pay Later),Enterprise,35–44,Nil,3.5,Kept,210.76,168.6,210.76,Budget,155,168.6 EUR
7535,SAMS-00007536,05-01-2023,Netherlands,Europe,Amsterdam,Samsung ViewFinity S9,Monitor,Nil,White,No,1591.41,0,1,1591.41,0.92,1464.1,Online (Samsung.com),Debit Card,Education,18–24,Nil,4.6,Kept,1591.41,1591.41,1591.41,Premium,1464,1591.41 EUR
7536,SAMS-00007537,20-01-2023,Netherlands,Europe,Amsterdam,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Violet,Yes,398.03,15,7,338.33,0.92,2178.85,Authorized Reseller,Net Banking,Enterprise,25–34,Android (Samsung),4.6,Kept,2786.21,2368.31,2786.21,Mid-range,2178,2368.31 EUR
7537,SAMS-00007538,25-01-2023,Netherlands,Europe,Amsterdam,Samsung Galaxy Tab S9 FE,Galaxy Tab,128 GB,Silver,No,478.3,15,1,406.56,0.92,374.04,Samsung Store,Credit Card,Government,25–34,Nil,4.1,Kept,478.3,406.56,478.3,Mid-range,374,406.56 EUR
7538,SAMS-00007539,05-04-2023,Netherlands,Europe,Amsterdam,Samsung Galaxy Tab S9+,Galaxy Tab,512 GB,Cream,No,946.74,3,1,918.34,0.92,844.87,Online (Samsung.com),Net Banking,Education,25–34,Nil,3.9,Kept,946.74,918.34,946.74,Upper Mid-range,844,918.34 EUR
7539,SAMS-00007540,12-04-2023,Netherlands,Europe,Amsterdam,Samsung 256GB MicroSD Card,Accessories,Nil,Blue,No,26.52,0,1,26.52,0.92,24.4,Authorized Reseller,Cash,Government,45–54,Nil,Nil,Kept,26.52,26.52,26.52,Budget,24,26.52 EUR
7540,SAMS-00007541,19-10-2023,Netherlands,Europe,Amsterdam,Samsung 25L Microwave,Appliances,Nil,Silver,No,215.09,12,5,189.28,0.92,870.69,Carrier Store,BNPL (Buy Now Pay Later),Individual,55+,Nil,Nil,Kept,1075.45,946.4,1075.45,Mid-range,870,946.4 EUR
7541,SAMS-00007542,23-10-2023,Netherlands,Europe,Amsterdam,Samsung Galaxy S23 FE,Galaxy S,128 GB,Phantom Black,Yes,640.77,10,3,576.69,0.92,1591.66,Third-Party Retailer,EMI / Installment,Individual,35–44,iOS,2.9,Returned,1922.31,1730.0700000000002,1922.31,Upper Mid-range,1591,1730.07 EUR
7542,SAMS-00007543,02-12-2023,Netherlands,Europe,Amsterdam,Samsung Galaxy Tab A9,Galaxy Tab,128 GB,Graphite,No,215.49,0,2,215.49,0.92,396.5,Samsung Store,BNPL (Buy Now Pay Later),Government,45–54,Nil,Nil,Kept,430.98,430.98,430.98,Mid-range,396,430.98 EUR
7543,SAMS-00007544,15-01-2024,Netherlands,Europe,Amsterdam,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Graphite,Yes,410.95,0,1,410.95,0.92,378.07,Authorized Reseller,Debit Card,Business,25–34,Android (Samsung),3.7,Kept,410.95,410.95,410.95,Mid-range,378,410.95 EUR
7544,SAMS-00007545,28-05-2024,Netherlands,Europe,Amsterdam,Samsung Crystal UHD 43-inch,Smart TV,Nil,Black,No,595.84,0,2,595.84,0.92,1096.35,Corporate / B2B,Debit Card,Business,18–24,Nil,Nil,Kept,1191.68,1191.68,1191.68,Upper Mid-range,1096,1191.68 EUR
7545,SAMS-00007546,26-10-2024,Netherlands,Europe,Amsterdam,Samsung Odyssey G7 27-inch,Monitor,Nil,Black,No,596.97,0,1,596.97,0.92,549.21,E-commerce Platform,Cash,Business,35–44,Nil,3.5,Kept,596.97,596.97,596.97,Upper Mid-range,549,596.97 EUR
7546,SAMS-00007547,19-01-2021,Netherlands,Europe,Breda,Samsung Galaxy S24,Galaxy S,128 GB,Titanium Gray,Yes,768.13,12,3,675.95,0.92,1865.62,Online (Samsung.com),Credit Card,Government,25–34,Android (Samsung),3.7,Kept,2304.39,2027.8500000000001,2304.39,Upper Mid-range,1865,2027.85 EUR
7547,SAMS-00007548,21-01-2021,Netherlands,Europe,Breda,Samsung Galaxy M14 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,191.02,15,3,162.37,0.92,448.14,Carrier Store,Samsung Pay,Individual,25–34,Feature Phone,Nil,Kept,573.0600000000001,487.11,573.0600000000001,Mid-range,448,487.11 EUR
7548,SAMS-00007549,12-02-2021,Netherlands,Europe,Breda,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Peach,No,157.32,0,1,157.32,0.92,144.73,Carrier Store,Cash,Business,25–34,iOS,4.1,Kept,157.32,157.32,157.32,Mid-range,144,157.32 EUR
7549,SAMS-00007550,19-08-2021,Netherlands,Europe,Breda,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Peach,No,138.67,2,1,135.9,0.92,125.03,Corporate / B2B,Net Banking,Government,25–34,Feature Phone,Nil,Kept,138.67,135.9,138.67,Mid-range,125,135.9 EUR
7550,SAMS-00007551,12-09-2021,Netherlands,Europe,Breda,Samsung 256GB MicroSD Card,Accessories,Nil,Silver,No,30.96,20,2,24.77,0.92,45.58,Corporate / B2B,Samsung Pay,Individual,45–54,Nil,3.4,Kept,61.92,49.54,61.92,Budget,45,49.54 EUR
7551,SAMS-00007552,01-10-2021,Netherlands,Europe,Breda,Samsung Galaxy Tab A9,Galaxy Tab,256 GB,Cream,No,237.97,0,1,237.97,0.92,218.93,Corporate / B2B,Cash,Business,55+,Nil,Nil,Kept,237.97,237.97,237.97,Mid-range,218,237.97 EUR
7552,SAMS-00007553,04-10-2021,Netherlands,Europe,Breda,Samsung Galaxy Watch 6,Galaxy Watch,Nil,Graphite,No,290.44,0,3,290.44,0.92,801.61,Online (Samsung.com),EMI / Installment,Business,55+,Nil,3.7,Kept,871.3199999999999,871.3199999999999,871.3199999999999,Mid-range,801,871.32 EUR
7553,SAMS-00007554,13-12-2021,Netherlands,Europe,Breda,Samsung Galaxy S23,Galaxy S,256 GB,Phantom White,Yes,819.04,0,3,819.04,0.92,2260.55,Authorized Reseller,BNPL (Buy Now Pay Later),Business,35–44,Android (Other),2.8,Kept,2457.12,2457.12,2457.12,Upper Mid-range,2260,2457.12 EUR
7554,SAMS-00007555,22-12-2021,Netherlands,Europe,Breda,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Lime,No,137.37,12,2,120.89,0.92,222.44,Authorized Reseller,Cash,Business,25–34,New User,5.0,Kept,274.74,241.78,274.74,Mid-range,222,241.78 EUR
7555,SAMS-00007556,18-02-2022,Netherlands,Europe,Breda,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Blue,Yes,1665.91,7,1,1549.3,0.92,1425.36,Samsung Store,Net Banking,Enterprise,25–34,iOS,Nil,Kept,1665.91,1549.3,1665.91,Premium,1425,1549.3 EUR
7556,SAMS-00007557,28-02-2022,Netherlands,Europe,Breda,Samsung Galaxy Watch 5,Galaxy Watch,Nil,Black,No,240.31,0,1,240.31,0.92,221.09,E-commerce Platform,BNPL (Buy Now Pay Later),Business,45–54,Nil,Nil,Kept,240.31,240.31,240.31,Mid-range,221,240.31 EUR
7557,SAMS-00007558,01-05-2022,Netherlands,Europe,Breda,Samsung Neo QLED 4K QN85C,Smart TV,Nil,Beige,No,1803.52,2,1,1767.45,0.92,1626.05,Authorized Reseller,Cash,Business,35–44,Nil,3.0,Kept,1803.52,1767.45,1803.52,Premium,1626,1767.45 EUR
7558,SAMS-00007559,30-07-2022,Netherlands,Europe,Breda,Samsung Galaxy Watch 5 Pro,Galaxy Watch,Nil,Gold,No,372.63,0,3,372.63,0.92,1028.46,Samsung Store,Gift Card,Business,25–34,Nil,Nil,Kept,1117.8899999999999,1117.8899999999999,1117.8899999999999,Mid-range,1028,1117.89 EUR
7559,SAMS-00007560,21-03-2023,Netherlands,Europe,Breda,Samsung 11kg Washer-Dryer Combo,Appliances,Nil,Black,No,1029.52,15,1,875.09,0.92,805.08,E-commerce Platform,EMI / Installment,Enterprise,45–54,Nil,3.2,Kept,1029.52,875.09,1029.52,Premium,805,875.09 EUR
7560,SAMS-00007561,07-04-2023,Netherlands,Europe,Breda,Samsung Galaxy S23+,Galaxy S,128 GB,Lavender,Yes,1043.14,5,3,990.98,0.92,2735.1,Carrier Store,Samsung Pay,Government,35–44,Android (Other),3.0,Kept,3129.42,2972.94,3129.42,Premium,2735,2972.94 EUR
7561,SAMS-00007562,25-05-2023,Netherlands,Europe,Breda,Samsung Galaxy Tab S9,Galaxy Tab,256 GB,Silver,No,791.89,0,2,791.89,0.92,1457.08,Third-Party Retailer,Gift Card,Education,18–24,Nil,2.5,Kept,1583.78,1583.78,1583.78,Upper Mid-range,1457,1583.78 EUR
7562,SAMS-00007563,21-08-2023,Netherlands,Europe,Breda,Samsung ViewFinity S9,Monitor,Nil,White,No,1633.39,0,6,1633.39,0.92,9016.31,Samsung Store,EMI / Installment,Enterprise,25–34,Nil,Nil,Kept,9800.34,9800.34,9800.34,Premium,9016,9800.34 EUR
7563,SAMS-00007564,22-08-2023,Netherlands,Europe,Breda,Samsung Galaxy Tab A9,Galaxy Tab,1 TB,Cream,No,208.5,0,1,208.5,0.92,191.82,E-commerce Platform,Samsung Pay,Education,25–34,Nil,Nil,Kept,208.5,208.5,208.5,Mid-range,191,208.5 EUR
7564,SAMS-00007565,29-09-2023,Netherlands,Europe,Breda,Samsung Neo QLED 8K QN900C,Smart TV,Nil,Black,No,4669.75,0,1,4669.75,0.92,4296.17,Samsung Store,Credit Card,Business,45–54,Nil,Nil,Kept,4669.75,4669.75,4669.75,Premium,4296,4669.75 EUR
7565,SAMS-00007566,02-01-2024,Netherlands,Europe,Breda,Samsung 870 EVO 1TB SSD,Accessories,Nil,Blue,No,116.69,5,3,110.86,0.92,305.97,Third-Party Retailer,Net Banking,Government,35–44,Nil,4.5,Kept,350.07,332.58,350.07,Mid-range,305,332.58 EUR
7566,SAMS-00007567,23-01-2024,Netherlands,Europe,Breda,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Phantom Black,Yes,1048.31,15,1,891.06,0.92,819.78,Authorized Reseller,Samsung Pay,Enterprise,45–54,iOS,2.7,Returned,1048.31,891.06,1048.31,Premium,819,891.06 EUR
7567,SAMS-00007568,15-02-2024,Netherlands,Europe,Breda,Samsung Galaxy Watch 5 Pro,Galaxy Watch,Nil,Cream,No,319.45,0,4,319.45,0.92,1175.58,E-commerce Platform,Credit Card,Enterprise,25–34,Nil,4.2,Returned,1277.8,1277.8,1277.8,Mid-range,1175,1277.8 EUR
7568,SAMS-00007569,07-05-2024,Netherlands,Europe,Breda,Samsung Galaxy M54 5G,Galaxy M,256 GB,Waterfall Blue,Yes,348.68,12,1,306.84,0.92,282.29,Corporate / B2B,Gift Card,Education,25–34,Feature Phone,Nil,Kept,348.68,306.84,348.68,Mid-range,282,306.84 EUR
7569,SAMS-00007570,02-06-2024,Netherlands,Europe,Breda,Samsung Galaxy M04,Galaxy M,256 GB,Dark Blue,No,102.08,15,1,86.77,0.92,79.83,E-commerce Platform,Gift Card,Government,45–54,Android (Samsung),2.6,Kept,102.08,86.77,102.08,Mid-range,79,86.77 EUR
7570,SAMS-00007571,18-07-2024,Netherlands,Europe,Breda,Samsung Crystal UHD 43-inch,Smart TV,Nil,Black,No,545.8,3,1,529.43,0.92,487.08,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,55+,Nil,2.7,Kept,545.8,529.43,545.8,Upper Mid-range,487,529.43 EUR
7571,SAMS-00007572,08-08-2024,Netherlands,Europe,Breda,Samsung 11kg Washer-Dryer Combo,Appliances,Nil,White,No,1082.65,0,4,1082.65,0.92,3984.15,Carrier Store,Debit Card,Individual,35–44,Nil,Nil,Kept,4330.6,4330.6,4330.6,Premium,3984,4330.6 EUR
7572,SAMS-00007573,01-09-2024,Netherlands,Europe,Breda,Samsung Leather Phone Case,Accessories,Nil,Blue,No,50.06,15,2,42.55,0.92,78.29,Carrier Store,Gift Card,Education,35–44,Nil,4.2,Kept,100.12,85.1,100.12,Budget,78,85.1 EUR
7573,SAMS-00007574,30-09-2024,Netherlands,Europe,Breda,Samsung Wireless Charger Pad,Accessories,Nil,Navy,No,49.77,20,7,39.82,0.92,256.44,Samsung Store,Gift Card,Education,45–54,Nil,3.3,Kept,348.39000000000004,278.74,348.39000000000004,Budget,256,278.74 EUR
7574,SAMS-00007575,13-10-2024,Netherlands,Europe,Breda,Samsung Galaxy S22,Galaxy S,512 GB,Cream,Yes,725.32,7,6,674.55,0.92,3723.52,Samsung Store,Samsung Pay,Government,35–44,iOS,Nil,Kept,4351.92,4047.2999999999997,4351.92,Upper Mid-range,3723,4047.3 EUR
7575,SAMS-00007576,12-01-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy S23+,Galaxy S,128 GB,Titanium Yellow,Yes,985.64,0,1,985.64,0.92,906.79,Corporate / B2B,Net Banking,Individual,45–54,iOS,2.5,Kept,985.64,985.64,985.64,Upper Mid-range,906,985.64 EUR
7576,SAMS-00007577,13-05-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy Tab S9 FE,Galaxy Tab,1 TB,Lime,No,445.37,0,4,445.37,0.92,1638.96,Online (Samsung.com),Cash,Education,18–24,Nil,2.5,Kept,1781.48,1781.48,1781.48,Mid-range,1638,1781.48 EUR
7577,SAMS-00007578,15-09-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy M34 5G,Galaxy M,64 GB,Dark Blue,Yes,249.92,20,9,199.94,0.92,1655.5,Online (Samsung.com),Gift Card,Education,25–34,Android (Other),4.0,Kept,2249.2799999999997,1799.46,2249.2799999999997,Mid-range,1655,1799.46 EUR
7578,SAMS-00007579,29-10-2021,Netherlands,Europe,Eindhoven,Samsung 11kg Washer-Dryer Combo,Appliances,Nil,Black,No,1128.76,0,4,1128.76,0.92,4153.84,Samsung Store,Net Banking,Enterprise,55+,Nil,4.8,Exchanged,4515.04,4515.04,4515.04,Premium,4153,4515.04 EUR
7579,SAMS-00007580,06-11-2021,Netherlands,Europe,Eindhoven,Samsung Odyssey Neo G9,Monitor,Nil,White,No,1367.85,0,2,1367.85,0.92,2516.84,E-commerce Platform,Gift Card,Business,18–24,Nil,Nil,Kept,2735.7,2735.7,2735.7,Premium,2516,2735.7 EUR
7580,SAMS-00007581,24-11-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy S22+,Galaxy S,128 GB,Titanium Violet,Yes,847.12,0,2,847.12,0.92,1558.7,Carrier Store,EMI / Installment,Individual,55+,Android (Other),3.7,Kept,1694.24,1694.24,1694.24,Upper Mid-range,1558,1694.24 EUR
7581,SAMS-00007582,07-12-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy M54 5G,Galaxy M,64 GB,Icy Blue,Yes,335.54,0,1,335.54,0.92,308.7,Corporate / B2B,Debit Card,Business,18–24,Feature Phone,Nil,Kept,335.54,335.54,335.54,Mid-range,308,335.54 EUR
7582,SAMS-00007583,11-12-2021,Netherlands,Europe,Eindhoven,Samsung Galaxy S23 FE,Galaxy S,1 TB,Titanium Violet,Yes,625.46,20,5,500.37,0.92,2301.7,Corporate / B2B,Cash,Education,18–24,Android (Other),Nil,Kept,3127.3,2501.85,3127.3,Upper Mid-range,2301,2501.85 EUR
7583,SAMS-00007584,11-02-2022,Netherlands,Europe,Eindhoven,Samsung ViewFinity S9,Monitor,Nil,Black,No,1481.63,0,1,1481.63,0.92,1363.1,E-commerce Platform,Debit Card,Business,55+,Nil,3.4,Kept,1481.63,1481.63,1481.63,Premium,1363,1481.63 EUR
7584,SAMS-00007585,07-05-2022,Netherlands,Europe,Eindhoven,Samsung Galaxy Buds 2,Galaxy Buds,Nil,Bora Purple,No,147.09,0,1,147.09,0.92,135.32,Corporate / B2B,Debit Card,Government,18–24,Nil,4.7,Kept,147.09,147.09,147.09,Mid-range,135,147.09 EUR
7585,SAMS-00007586,27-08-2022,Netherlands,Europe,Eindhoven,Samsung Galaxy M04,Galaxy M,64 GB,Dark Blue,No,103.16,0,5,103.16,0.92,474.54,Corporate / B2B,Cash,Business,25–34,Feature Phone,3.1,Kept,515.8,515.8,515.8,Mid-range,474,515.8 EUR
7586,SAMS-00007587,17-09-2022,Netherlands,Europe,Eindhoven,Samsung Galaxy S24,Galaxy S,1 TB,Lime,Yes,765.43,20,2,612.34,0.92,1126.71,Carrier Store,Debit Card,Individual,55+,iOS,2.7,Returned,1530.86,1224.68,1530.86,Upper Mid-range,1126,1224.68 EUR
7587,SAMS-00007588,08-12-2022,Netherlands,Europe,Eindhoven,Samsung WindFree AC 1.5 Ton,Appliances,Nil,Black,No,805.66,20,1,644.53,0.92,592.97,Samsung Store,Samsung Pay,Business,45–54,Nil,4.9,Kept,805.66,644.53,805.66,Upper Mid-range,592,644.53 EUR
7588,SAMS-00007589,23-01-2023,Netherlands,Europe,Eindhoven,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Peach,Yes,409.76,0,1,409.76,0.92,376.98,Online (Samsung.com),Net Banking,Business,45–54,Android (Other),4.2,Returned,409.76,409.76,409.76,Mid-range,376,409.76 EUR
7589,SAMS-00007590,08-05-2023,Netherlands,Europe,Eindhoven,Samsung 32GB MicroSD Card,Accessories,Nil,White,No,9.23,0,2,9.23,0.92,16.98,E-commerce Platform,Net Banking,Business,35–44,Nil,3.6,Kept,18.46,18.46,18.46,Budget,16,18.46 EUR
7590,SAMS-00007591,16-05-2023,Netherlands,Europe,Eindhoven,Samsung Neo QLED 8K QN900C,Smart TV,Nil,Beige,No,5022.34,10,2,4520.11,0.92,8317.0,Third-Party Retailer,Credit Card,Business,18–24,Nil,Nil,Kept,10044.68,9040.22,10044.68,Premium,8317,9040.22 EUR
7591,SAMS-00007592,21-05-2023,Netherlands,Europe,Eindhoven,Samsung Galaxy S21 FE,Galaxy S,1 TB,Lavender,No,498.81,20,1,399.05,0.92,367.13,E-commerce Platform,Cash,Enterprise,25–34,Feature Phone,Nil,Kept,498.81,399.05,498.81,Mid-range,367,399.05 EUR
7592,SAMS-00007593,01-06-2023,Netherlands,Europe,Eindhoven,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Bora Purple,No,92.58,0,6,92.58,0.92,511.04,E-commerce Platform,BNPL (Buy Now Pay Later),Government,18–24,Nil,Nil,Kept,555.48,555.48,555.48,Budget,511,555.48 EUR
7593,SAMS-00007594,03-06-2023,Netherlands,Europe,Eindhoven,Samsung 25L Microwave,Appliances,Nil,Black,No,195.24,3,1,189.38,0.92,174.23,Online (Samsung.com),EMI / Installment,Government,25–34,Nil,4.0,Kept,195.24,189.38,195.24,Mid-range,174,189.38 EUR
7594,SAMS-00007595,10-08-2023,Netherlands,Europe,Eindhoven,Samsung QE50Q80C QLED 50-inch,Smart TV,Nil,Beige,No,867.97,3,1,841.93,0.92,774.58,Authorized Reseller,Credit Card,Enterprise,45–54,Nil,3.5,Kept,867.97,841.93,867.97,Upper Mid-range,774,841.93 EUR
7595,SAMS-00007596,03-12-2023,Netherlands,Europe,Eindhoven,Samsung Odyssey Neo G9,Monitor,Nil,White,No,1483.43,20,7,1186.74,0.92,7642.61,Authorized Reseller,Net Banking,Government,25–34,Nil,3.3,Kept,10384.01,8307.18,10384.01,Premium,7642,8307.18 EUR
7596,SAMS-00007597,01-03-2024,Netherlands,Europe,Eindhoven,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Black,Yes,364.79,0,1,364.79,0.92,335.61,Samsung Store,Credit Card,Individual,35–44,Android (Samsung),Nil,Kept,364.79,364.79,364.79,Mid-range,335,364.79 EUR
7597,SAMS-00007598,16-03-2024,Netherlands,Europe,Eindhoven,Samsung S Pen (Galaxy S24 Ultra),Accessories,Nil,Silver,Yes,47.15,12,1,41.49,0.92,38.17,Third-Party Retailer,Gift Card,Enterprise,18–24,Nil,2.6,Kept,47.15,41.49,47.15,Budget,38,41.49 EUR
7598,SAMS-00007599,28-06-2024,Netherlands,Europe,Eindhoven,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Lime,No,475.72,5,6,451.93,0.92,2494.65,Corporate / B2B,Gift Card,Business,25–34,Nil,Nil,Kept,2854.32,2711.58,2854.32,Mid-range,2494,2711.58 EUR
7599,SAMS-00007600,19-08-2024,Netherlands,Europe,Eindhoven,Samsung Wireless Charger Pad,Accessories,Nil,Black,No,47.15,0,1,47.15,0.92,43.38,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,45–54,Nil,2.8,Kept,47.15,47.15,47.15,Budget,43,47.15 EUR
7600,SAMS-00007601,09-09-2024,Netherlands,Europe,Eindhoven,Samsung Galaxy Watch FE,Galaxy Watch,Nil,Cream,No,195.26,0,7,195.26,0.92,1257.47,Corporate / B2B,Debit Card,Business,55+,Nil,3.8,Kept,1366.82,1366.82,1366.82,Mid-range,1257,1366.82 EUR
7601,SAMS-00007602,30-09-2024,Netherlands,Europe,Eindhoven,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Lime,No,236.99,0,1,236.99,0.92,218.03,Online (Samsung.com),Samsung Pay,Individual,25–34,Android (Other),Nil,Kept,236.99,236.99,236.99,Mid-range,218,236.99 EUR
7602,SAMS-00007603,20-10-2024,Netherlands,Europe,Eindhoven,Samsung ViewFinity S9,Monitor,Nil,Black,No,1534.91,7,1,1427.47,0.92,1313.27,E-commerce Platform,Cash,Education,55+,Nil,3.9,Kept,1534.91,1427.47,1534.91,Premium,1313,1427.47 EUR
7603,SAMS-00007604,03-12-2024,Netherlands,Europe,Eindhoven,Samsung 25W USB-C Adapter,Accessories,Nil,Black,No,29.96,0,2,29.96,0.92,55.13,Samsung Store,Debit Card,Government,25–34,Nil,4.3,Returned,59.92,59.92,59.92,Budget,55,59.92 EUR
7604,SAMS-00007605,20-03-2021,Netherlands,Europe,Groningen,Samsung Galaxy Tab S9+,Galaxy Tab,256 GB,Graphite,No,1054.43,5,2,1001.71,0.92,1843.15,Authorized Reseller,Net Banking,Government,18–24,Nil,4.9,Kept,2108.86,2003.42,2108.86,Premium,1843,2003.42 EUR
7605,SAMS-00007606,17-05-2021,Netherlands,Europe,Groningen,Samsung Galaxy Watch 6 Classic,Galaxy Watch,Nil,Graphite,No,364.35,0,3,364.35,0.92,1005.61,Authorized Reseller,Gift Card,Government,55+,Nil,3.8,Exchanged,1093.0500000000002,1093.0500000000002,1093.0500000000002,Mid-range,1005,1093.05 EUR
7606,SAMS-00007607,23-05-2021,Netherlands,Europe,Groningen,Samsung Galaxy S23 FE,Galaxy S,1 TB,Lime,Yes,615.78,20,1,492.62,0.92,453.21,Carrier Store,Net Banking,Government,55+,Feature Phone,Nil,Kept,615.78,492.62,615.78,Upper Mid-range,453,492.62 EUR
7607,SAMS-00007608,16-09-2021,Netherlands,Europe,Groningen,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Violet,No,131.13,15,1,111.46,0.92,102.54,Authorized Reseller,Net Banking,Business,45–54,Android (Other),Nil,Kept,131.13,111.46,131.13,Mid-range,102,111.46 EUR
7608,SAMS-00007609,23-09-2021,Netherlands,Europe,Groningen,Samsung OLED S95C 65-inch,Smart TV,Nil,White,No,2454.25,0,3,2454.25,0.92,6773.73,E-commerce Platform,BNPL (Buy Now Pay Later),Education,35–44,Nil,Nil,Kept,7362.75,7362.75,7362.75,Premium,6773,7362.75 EUR
7609,SAMS-00007610,07-01-2022,Netherlands,Europe,Groningen,Samsung Galaxy S23 FE,Galaxy S,256 GB,Phantom Black,Yes,551.7,0,1,551.7,0.92,507.56,Third-Party Retailer,Gift Card,Education,25–34,iOS,2.9,Returned,551.7,551.7,551.7,Upper Mid-range,507,551.7 EUR
7610,SAMS-00007611,14-01-2022,Netherlands,Europe,Groningen,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Silver,No,470.41,12,4,413.96,0.92,1523.37,Third-Party Retailer,Net Banking,Individual,18–24,Nil,3.0,Kept,1881.64,1655.84,1881.64,Mid-range,1523,1655.84 EUR
7611,SAMS-00007612,22-02-2022,Netherlands,Europe,Groningen,Samsung Galaxy Watch 6 Classic,Galaxy Watch,Nil,Cream,No,393.36,3,1,381.56,0.92,351.04,Corporate / B2B,Debit Card,Business,25–34,Nil,4.6,Returned,393.36,381.56,393.36,Mid-range,351,381.56 EUR
7612,SAMS-00007613,18-04-2022,Netherlands,Europe,Groningen,Samsung Galaxy Watch 6,Galaxy Watch,Nil,Bora Purple,No,282.9,2,1,277.24,0.92,255.06,Third-Party Retailer,Net Banking,Business,35–44,Nil,4.9,Returned,282.9,277.24,282.9,Mid-range,255,277.24 EUR
7613,SAMS-00007614,15-08-2022,Netherlands,Europe,Groningen,Samsung Galaxy S23 FE,Galaxy S,128 GB,Lavender,Yes,585.62,2,1,573.91,0.92,528.0,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,18–24,iOS,Nil,Kept,585.62,573.91,585.62,Upper Mid-range,528,573.91 EUR
7614,SAMS-00007615,14-11-2022,Netherlands,Europe,Groningen,Samsung Galaxy S22,Galaxy S,512 GB,Green,Yes,750.65,0,1,750.65,0.92,690.6,Third-Party Retailer,Gift Card,Individual,35–44,Android (Samsung),4.0,Returned,750.65,750.65,750.65,Upper Mid-range,690,750.65 EUR
7615,SAMS-00007616,25-12-2022,Netherlands,Europe,Groningen,Samsung ViewFinity S9,Monitor,Nil,White,No,1569.99,3,2,1522.89,0.92,2802.12,Samsung Store,BNPL (Buy Now Pay Later),Enterprise,35–44,Nil,Nil,Kept,3139.98,3045.78,3139.98,Premium,2802,3045.78 EUR
7616,SAMS-00007617,08-01-2023,Netherlands,Europe,Groningen,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Lavender,Yes,785.42,0,3,785.42,0.92,2167.76,Carrier Store,Gift Card,Individual,25–34,New User,3.1,Returned,2356.2599999999998,2356.2599999999998,2356.2599999999998,Upper Mid-range,2167,2356.26 EUR
7617,SAMS-00007618,09-01-2023,Netherlands,Europe,Groningen,Samsung Neo QLED 4K QN85C,Smart TV,Nil,White,No,1795.68,3,1,1741.81,0.92,1602.47,E-commerce Platform,BNPL (Buy Now Pay Later),Government,25–34,Nil,3.3,Kept,1795.68,1741.81,1795.68,Premium,1602,1741.81 EUR
7618,SAMS-00007619,14-01-2023,Netherlands,Europe,Groningen,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Lavender,Yes,1122.55,20,3,898.04,0.92,2478.59,Authorized Reseller,Credit Card,Education,18–24,New User,2.9,Kept,3367.6499999999996,2694.12,3367.6499999999996,Premium,2478,2694.12 EUR
7619,SAMS-00007620,30-05-2023,Netherlands,Europe,Groningen,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,64 GB,Lime,No,1170.02,15,1,994.52,0.92,914.96,Third-Party Retailer,Net Banking,Business,45–54,Nil,4.2,Kept,1170.02,994.52,1170.02,Premium,914,994.52 EUR
7620,SAMS-00007621,23-09-2023,Netherlands,Europe,Groningen,Samsung Galaxy M54 5G,Galaxy M,256 GB,Prism Black,Yes,357.69,3,5,346.96,0.92,1596.02,Third-Party Retailer,Samsung Pay,Individual,35–44,Android (Samsung),3.5,Kept,1788.45,1734.8,1788.45,Mid-range,1596,1734.8 EUR
